Agent_id,agent_city,agent_firm_name,agent_state
4357,Poughkeepsie,Indotronix Int.'L Corp. In-House Legal Dept.,New York
4358,Chicago,"Kurczaba Law Offices, P.C.",Illinois
4359,Bingham Farms,Attorney,Michigan
4360,Philadelphia,Cherylle C Corpuz Esq Inc Pc,Pennsylvania
4361,Portland,Ater Wynne Llp,Oregon
4362,Denver,"Ogletree, Deakins, Nash, Smoak & Stewart,  P.C.",Colorado
4363,Raleigh,"Ogletree, Deakins, Nash, Smoak, & Stewart, P.C.",North Carolina
4364,Sacramento,"Schoenleber & Waltermire, Pc",California
4365,New York City,Law Office Of Jigar Parikh,New York
4366,Mineola,"Shankar And Associates, Pc",New York
4367,New York,Marjorie Siegel,New York
4368,Sanfrancisco,Law Offices Of Hilla R. Nattiv,California
4369,Chicago,Fragomen Del Rey Bernsen & Loewy Llp,Illinois
4370,Milwaukee,Davis & Kuelthau,Wisconsin
4371,Denver,Ogletree Deakins Law Firm,Colorado
4372,Austin,"Ogletree, Deakins, Nash, Smoak & Stewart, P.C",Texas
4373,Glendale,The Law Office Of George O. Feldman,California
4374,San Francisco,Tafapolsky And  Smith Llp,California
4375,Fort Lee,Frecker & Shim Llc,New Jersey
4376,Richardson,NA,Texas
4377,Houston,"Greenberg Traurig, Llp",Texas
4378,Alburquerque,Barbara E. Rowe,New Mexico
4379,Woodstock,"The Shpigler Law Firm, Llc",Georgia
4380,New York,Oltarsh And Associates Pc,New York
4381,New York,Law Offices Of Eugene Goldstein & Associates,New York
4382,Casselberry,Law Offices Of Smith & Kurbatova,Florida
4383,San Francisco,Jamae Law Group Llp,California
4384,Albuquerque,Maney Gordon Zeller Pa,New Mexico
4385,Walnut Creek,Law Office Of Daniel Roemer Pc,California
4386,Morristown,"Graham Curtin, A Professional Organization",New Jersey
4387,Saint Paul,Zaidenweber Law Office,Minnesota
4388,San Gabriel,Law Offices Of Helen B Jiang,California
4389,New York,Esq.,New York
4390,Lake Oswego,"Mcclellan Immigration Law Offices, P.C.",Oregon
4391,Boston,"Fragomen, Del Rey Bernsen & Loewy, Llp",Massachusetts
4392,Miami,"Littler Mendleson, P.C.",Florida
4393,Doraville,Thomas Choi Law Firm,Georgia
4394,Houston,Berry Appleman & Ledien Llp,Texas
4395,Greenville,Nelson Mullins Riley & Scarborough Llp,South Carolina
4396,Long Island City,Barry C. Schneps Law Office,New York
4397,Santa Fe,"Noble & Vrapi, P.A.",New Mexico
4398,New York,"Devendorf Law, Pllc",New York
4399,Arlington,Erickson Immiration Group,Virginia
4400,New York,"Burke, Stone & Arteficio, Llp",New York
4401,Houston,William H. January,Texas
4402,Longmeadow,Martin O'Connor Attorney At Law,Massachusetts
4403,New York,"Gibney, Anthony & Flaherty, Llp.",New York
4404,New York,"Fragomen, Del Rey, Bersen, & Loewy, Llp",New York
4405,New York,Taylor And Associates Law Pc,New York
4406,Florham Park,Greenberg Traurig Llp,New Jersey
4407,Santa Clara,"Fragomen, Del Rey, Bersen & Loewy, Llp",California
4408,San Ramon,Viva Immigration Inc,California
4409,Boston,Outside Gc Llc,Massachusetts
4410,Newport Beach,Law Offices Of John C Nelson,California
4411,Columbus,"Peterson, Conners, Fergus & Peer Llp",Ohio
4412,Austin,K&Lgates Llp,Texas
4413,Minneapolis,"Fredrikson & Bryon, P.A.",Minnesota
4414,Dallas,"Berry, Appleman & Leiden Llp",Texas
4415,Houston,"Barnett Law Group, Pllc",Texas
4416,Nashville,"Waller Lansden Dortch & Davis, Llp",Tennessee
4417,Cypress,Law Office Of Chao-Ching Chen,Texas
4418,Dallas,Dykema Cox Smith,Texas
4419,North Miami Beach,"The Katsman Law Firm, P.A.",Florida
4420,Memphis,NA,Tennessee
4421,Los Angeles,Law Offices Of Jae Ho Lee,California
4422,Flushing,NA,New York
4423,Madison,Rodriguez Immigration Law Firm Llc,Connecticut
4424,Vancouver,Andersson Cross Border Law Corporation,NA
4425,Barrington,"Madison Lawyers Group, Pc",Illinois
4426,Wichita,Lewis Brisbois Bisgaard & Smith,Kansas
4427,San Francisco,"Berry, Appleman & Leiden Llp",California
4428,Los Angeles,"Fragomen, Del Rey, Bernsen, & Loewy, Llp",NA
4429,Atlanta,Smith Gambrell & Russell Llp,Georgia
4430,Falls Church,Law Office Of Susan Gao Pc,NA
4431,St  Louis,Lowenbaum Law,Missouri
4432,San Francisco,Law Offices Of Arit Butani,California
4433,Los Angeles,Attorney,California
4434,Flushing,"Rosales Del Rosario, P.C.",New York
4435,Akron,"Brennan, Manna, & Diamond, Llc",Ohio
4436,Newport,Law Office Of Elizabeth Ziemba,NA
4437,Cincinnati,"Bartlett & Weigle Co., L.P.A.",Ohio
4438,Richmond,Attorney,Virginia
4439,Austin,"Morales & O'Connor, Pllc",Texas
4440,Chicago,Asonye And Associates,Illinois
4441,San Francisco,Law Offices Of Fariba Faiz,California
4442,Dallas,"The Law Office Of Emanuela Prister, Pllc",Texas
4443,Boston,"Fragomen, Del Ray, Bernsen, & Loewy, Llp",Massachusetts
4444,Pittsburgh,Cohen & Gigsby Pc,Pennsylvania
4445,Ashburn,NA,Virginia
4446,San Joe,Law Office Of Ning Gan,California
4447,Gibsonia,"Mark T. Knapp, Esquire",Pennsylvania
4448,San Francisco,Law Office Of Allan A. Samson,California
4449,Sarasota,James G Martin Immigration Pa,Florida
4450,Troy,"Fragomen, Del Rey Bernsen & Loewy, Pllc",Michigan
4451,Richardson,Patel & Associates Pllc,Texas
4452,Vienna,The Kee Law Firm,Virginia
4453,Provo,"Kim H. Buhler, Attorney At Law, Pc",Utah
4454,Seattle,Christoffersen Law,Washington
4455,Coral Gables,Law Office Of David Estrella Pa,Florida
4456,Edina,NA,Minnesota
4457,Albany,Whiteman Osterman And Hanna Llp,New York
4458,San Antonio,"De Mott, Mcchesney, Curtright & Armendariz, Llp",Texas
4459,San Antonio,Escamilla And Poneck Llp,Texas
4460,York,"Stock And Leader, Llp",Pennsylvania
4461,Chicago,Hughes Socol Piers Resnick & Dym Plc,Illinois
4462,Dallas,"Miley & Brown, P.C..",Texas
4463,South Portland,Fordmurray,Maine
4464,Hollywood,Sukkar & Associates,Florida
4465,Sarasota,NA,Florida
4466,Oklahoma City,Stump And Associates Pc,Oklahoma
4467,Irvine,Law Offices Of Eui Suk Suh,California
4468,Tucker,"Beyond Management, Inc.",Georgia
4469,San Francisco,"Pearl Law Group, P.C.",California
4470,Lafayette,Law Office Catherine Brown Llc,Colorado
4471,Reston,"High-Tech Immigratiom Law Group, Pllc",Virginia
4472,Houston,Law Office Of Ehsan,Texas
4473,Morris Plains,"The Law Offices Of Kristina C. Ivtindzioski, Llc",New Jersey
4474,Edmond,"Inusa Global Immigration, Pllc",Oklahoma
4475,Philadelphia,Law Offices Of Douglas Grannan,Pennsylvania
4476,New York,"Levitt & Needleman, Pc",New York
4477,Chapel Hill,"Brenman Law Firm, Pllc",North Carolina
4478,Minneapolis,Fredrikson & Byron Pa,Minnesota
4479,Ann Arbor,Richard W. Pierce Pc,Michigan
4480,Suwanee,"Fisher Broyles, Llp",Georgia
4481,Solana Beach,Law Office Of Shannon Blanchard,California
4482,Fort Worth,"Law Office Of Jason Mills, Pllc",Texas
4483,Union,Rondon Law Group Llc,New Jersey
4484,San Francisco,"Gibney, Anthny & Flaherty Llp",California
4485,New York,The Law Firm Of Richard An,New York
4486,Lincoln,"Brown Immigration Law P.C., L.L.O.",Nebraska
4487,Atlanta,Seyfarth Shaw Llc,Georgia
4488,Mclean,Law Offices Of Arnette Steele Pllc,Virginia
4489,New York,Emandi,New York
4490,Washington,Athina Balta Law Group Pllc,District of Columbia
4491,Jefferson Valley,Ragues Pllc,New York
4492,Fort Smith,King Law Office,Arkansas
4493,Houston,"Zhang & Assoicates, Pc",Texas
4494,Ann Arbor,Baser Law,Michigan
4495,Spartanburg,Sturm & Cont Pa,South Carolina
4496,New York City,Taylor & Associates Law P.C.,New York
4497,Miami,Rifkin & Fox-Isicoff P.A.,Florida
4498,Fort Lee,"Nam & Huh Law Group, Pc",New Jersey
4499,Miami,Beltran Brito Llp,Florida
4500,San Jose,"Brian H. Lee, Attorney At Law",California
4501,Encino,"Perry And Associates, P.C.",California
4502,Miami,David J. Hart Pa,Florida
4503,Fort Lee,Won Law Firm Pc,New Jersey
4504,Duluth,Law Offices Of Brij M. Kapoor,Georgia
4505,Dublin,Sam Shihab And Associates Llc,Ohio
4506,Portland,"The Immigraiton Law Office Of Bryan Mcgowan, Pc",Oregon
4507,St Louis,Armstrong Teasdale Llp,Missouri
4508,Nashville,"Baker, Donelson, Bearman, Caldwell & Berkowitz",Tennessee
4509,Boston,"Fragomen, Del Rey, Bernsen And Loewy, Llp",Massachusetts
4510,Richardson,"Law Offices Of Kenneth G Wincorn & Associates, Pc",Texas
4511,Newcastle,"Newcastle Law Group, P.C.",Washington
4512,Los Angeles,Law Office Of Reba Aghchay,California
4513,West Lake Hills,Foster Llp,NA
4514,West Lake Hills,Attorney,Texas
4515,New York,"Levitt & Needdleman, P.C.",New York
4516,San Jose,"Law Offices Of Jean D. Chen, Apc",California
4517,Medford,Sarpa Law,Oregon
4518,St  Louis,NA,Missouri
4519,Charlotte,"Law Office Of Tanya M. Powers, Pllc",North Carolina
4520,Santa Clara,"Fragomen, Del Rey, Bernsen, Loewy, Llp",California
4521,Ney York,"Frenkel, Hershkowitz & Shafran Llp",New York
4522,Miami,Eduardo Fernandez Pa,Florida
4523,Woodbridge,Law Offices Of Mark A. Urbanski Pllc,Virginia
4524,San Francisco,Attorney At Law,California
4525,Los Angeles,"Fragomen,Del Rey, Bernsen, & Loewy Llp",California
4526,Wakefield,"Disisto Law, Pc",Massachusetts
4527,Tulsa,Mawby & Litz,Oklahoma
4528,Kansas City,"Hiatt, Llc",Missouri
4529,Houston,Alaniz Schraeder Linker Farris Mayes Llp,Texas
4530,San Francisco,"Epstein Becker Green, Pc",California
4531,Buffalo,Jaeckle Fleischmann & Mugel Llp,New York
4532,Atlanta,Rampersad Parmar Law Group,Georgia
4533,San Francisco,Law Offices Of Ryutaro Hirota,California
4534,Rockville,"Vine Law Firm, Llc",Maryland
4535,Saginaw,Braun Kendrick Finkbeiner Plc,Michigan
4536,Oakland,Law Office Of Brenda Boudreaux,California
4537,Chicago,"Fragomen, Del Rey, Bernsen & Loewy, Llp",Pennsylvania
4538,Dallas,Law Offices Of William Chu,Texas
4539,Washington,"Bedi & Martinez, Attorneys At Law",District of Columbia
4540,New York,Dewan & Associates,New York
4541,New York,"Smith, Gambrell & Russell Llp",New York
4542,San Francisco,Law Office Of Clark M. Trevor,NA
4543,Jacksonville,"Rogers Towers, P.A.",Florida
4544,Richardson,"Law Offices Of Kenneth G. Wincorn, P.C.",Texas
4545,Mt  Prospect,"Law Office Kim & Lee, Llc D/B/A Law Office Coryo",Illinois
4546,Washington,Maggio Kattar Nahajzer + Alexander P.C.,District of Columbia
4547,Anchorage,Law Office Of Lisa H Donnelley Llc,Alaska
4548,New York,"Viswanathan Asia-Pacific Int'L Law Practice Group, Pc",New York
4549,Los Angeles,"Mitchell, Silberberg & Knupp Llp",California
4550,Dallas,Elsa T Gonzales Pc,Texas
4551,Chicago,"Groupon, Inc",Illinois
4552,Orlando,"Suzanne E. Vazquez, P.A.",Florida
4553,Chicago,"Yang & Associates, Llp",Illinois
4554,Orlando,"Colombo & Hurd, Pl",Florida
4555,Washington,"Oden & Dillard, Pllc",District of Columbia
4556,Pembroke Pines,"Arias Tovar & Associates, P.A.",Florida
4557,Union,Law Office Of Oliver Huiyue Qiu,New Jersey
4558,Los Angeles,"Law Offices Of Jane Chung, Aplc.",California
4559,Hampton,"Mobility Services International, Llc",New Hampshire
4560,Novi,Ray Law International,Michigan
4561,Bridgewater,"Cyberthink, Inc.",NA
4562,Albuquerque,"Noble & Vrapi, P.A.",New Mexico
4563,Lansdale,Akanksha Kalra Attorney At Law,Pennsylvania
4564,Chicago,"Shanshan Zhou, Attorney At Law",Illinois
4565,Houston,Law Office Of Rosa Han,Texas
4566,Ketchum,Adam B King Attorney At Law Pc,Idaho
4567,East Meadow,"Certilman Balin Adler & Hyman, Llp",New York
4568,Ny,"Fragomen, Del Rey, Bernsen & Loewy",New York
4569,Miami,David J. Hart. P.A.,Florida
4570,Dunwoody,"Weinstock Immigration Lawyers, P.C.",Georgia
4571,Grand Rapids,Mika Meyers Plc,Michigan
4572,Oklahoma City,Winningham & Stein,Oklahoma
4573,Glenview,"Imin Law Group, Llc",Illinois
4574,New York,"Law Offices Of J. Bruce Weinman, Esq.",New York
4575,Chicago,"Shanshan Zhu, Attorney At Law",Illinois
4576,Unionville,NA,Connecticut
4577,Addison,"Fragomen Del Rey, Bernsen & Loewy, Llp",Texas
4578,Norcross,"Immigrant Relief Center, Llc",Georgia
4579,Fullerton,Law Office Of Kyungwon Yi,California
4580,Irvine,"Green Maple Law Group, Apc.",California
4581,Lyndhurst,Law Offices Of Salvatore A Falletta Llc,New Jersey
4582,Brooklyn,Hargis Law Firm Pllc,New York
4583,San Juan,Ks Immigration Solutions,PR
4584,Santa Clara,Challa Law Office P.C.,California
4585,Clawson,"Siegel, Gross & Tou, P.C.",Michigan
4586,San Diego,"Higgs, Fletcher & Mack Llp",California
4587,New York,"The Shapiro Law Firm, Llc",New York
4588,Arlington,"Law Office Of Moona Shakil, Pllc",Virginia
4589,Tallahassee,"Rambana & Ricci, Pllc",Florida
4590,Salt Lake City,Law Office Of Janice Radler Olson,Utah
4591,New York,"Assadi & Milstein, Llp",New York
4592,Dallas,"David L. Smith, Attorney At Law",Texas
4593,Woodland Hills,"Danziger And Mei, A Professional Law Corporation",California
4594,Cleveland,"Hohmann, Boukis & Curtis, Co, Lpa",Ohio
4595,Lynhurst,Tanya M. Linetsky Associates Llc,Ohio
4596,New York,"Esptein Becker & Green, P.C.",New York
4597,Boston,Law Office Of Gerald Pearlstein,NA
4598,St Paul,"Rosanne G Zaidenweber, Attorney At Law",Minnesota
4599,Irvine,"24/7 Customer, Inc.",California
4600,Detroit,"Miller, Canfield, Paddock And Stone Plc",Michigan
4601,New York,"Law Offices Of Mark E Nerenberg, P.C.",New York
4602,St  Louis,"Law Offices Of Suzanne Brown, Pc",Missouri
4603,Irvine,"Fragomen, Del Rey, Bernsent & Loewy, Llp",California
4604,Houston,"Munsch Hardt Kopf & Harr, P.C.",Texas
4605,Columbia,"Lawrence J Needle, Pa",South Carolina
4606,New York,"Frago,En, Del Rey, Bernsen & Loewy, Llp",New York
4607,Potomac,Law Office,Maryland
4608,Sugar Land,Willy & Nanayakkara,Texas
4609,Fremont,"American Visa Law Group, Pc",California
4610,Forest Hills,Law Offices Of Joemar G. Miane,New York
4611,Phoenix,Law Offices Of Monika Sud-Devaraj,Arizona
4612,St Louis,"Yi Sun & Associates, Llc",Missouri
4613,Washington,"Fragomen, Del Rey, Bernsen, & Loewy, Llp",District of Columbia
4614,Austin,"Paul Parsons, Pc",Texas
4615,Addison,"Fragomen,Del Rey, Bernsen & Loewy, Llp.",Texas
4616,Atlanta,Dentons Us Llp,Georgia
4617,Raleigh,"Schwartz & Shaw, P.L.L.C.",North Carolina
4618,Miami,"Pastoral Care Institute, Inc.",Florida
4619,Williamsville,Berardi Immigration Law,New York
4620,Los Angeles,"Fragomen, Del Rey, Bernsesn, And Loewy, Llp",California
4621,Rochester,"Claudia Y. Tsou, Pllc",Michigan
4622,Chicago,"Hughes Socol Piers Resnick & Dym, Ltd.",Illinois
4623,Richmond,Law Offices Of Hyder & Overas,Virginia
4624,Melville,"Law Offices Of Michael Kohler, Pllc",New York
4625,Los Angeles,Mitchell Silberberg & Knupp  Llp,California
4626,San Francisco,Law Offices Of Barbara Ann Williams,NA
4627,Fort Lauderdale,Harry D. Polatsek P.A.,Florida
4628,New Orleans,NA,Louisiana
4629,Walnut Creek,"Law Office Of Daniel Roemer, P.C.",California
4630,Santa Clara,"Chugh, Llp (Previously Known As The Chugh Firm)",California
4631,San Diego,"Law Offices Of Stephen Ure, Pc",California
4632,Edison,"Law Office Of Steven Markan, Llc",New Jersey
4633,Coral Gables,"Solimar Santos, P.A.",Florida
4634,Boca Raton,Becker & Associates Pa,Florida
4635,White Plains,Durkin & Puri Llp,New York
4636,Castro Valley,The Bian Firm,California
4637,Lincoln,"Brown Immigration Law Pc, Llo",Nebraska
4638,San Diego,"Higgs, Fletcher, & Mack Llp",California
4639,Seattle,Jackson Lewis Pc,Washington
4640,Ann Arbor,Hooper Hathaway,Michigan
4641,Duluth,"Udai V. Singh, Pc",Georgia
4642,Atlanta,"Fragomen, Del Rey, Bernsen, Loewy Llp",Georgia
4643,Akron,"Brennan, Manna, Diamond, Llc",Ohio
4644,New Orleans,Law Office Of Carl Falstrom,Louisiana
4645,Houston,Nguyen Jazrawi & Chen Pllc,Texas
4646,Columbia,"Law Offices Of Jonelle Ocloo, Llc",Maryland
4647,Boston,"Goss Associates, Llc",Massachusetts
4648,Miami,Law Offices Of Robert Sheldon,Florida
4649,Carlsbad,Kasper & Frank Llp,California
4650,Reston,"Lubin Salvetti, Pllc",Virginia
4651,Ithaca,NA,New York
4652,Seattle,"Robert Mimbu, Pllc",Washington
4653,Lincoln,NA,Nebraska
4654,Atlanta,"Fragomen, Del Rey, Bernsen & Lowey Llp",Georgia
4655,San Francisco,Meyer Law Group,California
4656,Forest Hills,"Law Offices Of Anil Shah, Pllc",New York
4657,Tempe,Law Offices Of David Dai,Arizona
4658,Los Angeles,Gleckman & Sinder,California
4659,San Francisco,Law Office Of Connie Y Chan,California
4660,North Bethesda,Law Offices Of Elaine H. Chang,Maryland
4661,St  Charles,Smithamundsen Llc,Illinois
4662,San Francisco,"Fragomen, Del Rey, Bernsen, Loewy, Llp",California
4663,Boston,Berry Appleman & Leiden Llp,Massachusetts
4664,New York,Dewan & Assocaites Pllc,New York
4665,Troy,"Fragomen. Del Rey, Bernsen And Loewy",Michigan
4666,Chicago,Fisher & Phillips Llp,Illinois
4667,Tampa,"Maney And Gordon, P.A.",Florida
4668,New York,George Hutson Pc,New York
4669,Norcross,Oh Law Group,Georgia
4670,Manchester,"Mclane Middleton, Professional Association",New Hampshire
4671,Matawan,Brollesy Law,New Jersey
4672,Portland,White And Shepherd Llp,Oregon
4673,Boston,Law Office Of Joy A. Cahaly,Massachusetts
4674,Hinsdale,"Hu & Associates, Inc",Illinois
4675,Arlington,Erickson Immigration Attorney,Virginia
4676,New York,"Fragomen, Del Rey,Bernsen & Loewy, Llp",New York
4677,Santa Clara,Chugh Llp (Previously Known As The Chugh Firm),California
4678,Minneapolis,"Bocancea Law Firm, Pllc",Minnesota
4679,Santa Fe Springs,Law Offices Of Michael M. Felix,NA
4680,Mobile,"Burr & Forman, Llp",Alabama
4681,Richmond,"Dowd & Company, Pc",Virginia
4682,Encino,Law Office Of Marc Wigul,California
4683,London,Siskinds Llp,NA
4684,Deerfield,Yana Margolin And Associates,Illinois
4685,Birmingham,"Lehr Middlebrooks Vreeland & Thompson, P.C.",Alabama
4686,New York,"Tseitlin & Glas, P.C.",New York
4687,White Plains,"Law Offices Of Karyn Schiller, Pllc",New York
4688,Las Vegas,NA,Nevada
4689,New York,Proskauer Rose,New York
4690,Doral,Karen L Varela Pa,Florida
4691,New York,"Law Office Of Keshab Raj Seadie, Pc",New York
4692,Los Angeles,Associate Attorney,California
4693,San Francisco,Tafapoolsky And Smith Llp,California
4694,Los Angeles,The De La Parra Law Firm,California
4695,New York,"Law Office Of Andrew D Park, P.C.",New York
4696,New York,Law Office Of Marjorie J. Siegel,New York
4697,Houston,Locke Lord Llp,Texas
4698,Hillsboro,"Ginsburg & Perez, Llc",Oregon
4699,Miami,"Daphne M. Query, Pa",Florida
4700,Glendale,"Baker, Olson, Lecroy & Danielian",California
4701,Boston,"Constangy, Brooks, Smith & Prophete, Llp",Massachusetts
4702,South San Francisco,"Law Office Of Marina Serebryanaya, P. C.",California
4703,Louisville,"Dinsmore & Shohl, Llp",Kentucky
4704,Birmingham,"Baker, Donelson, Bearman, Caldwell & Berkowitz, Pc",Alabama
4705,San Francisco,Maureen,California
4706,Addison,NA,Texas
4707,Champaign,"Erwin, Martinkus & Cole, Ltd",Illinois
4708,Dallas,Elise A. Healy + Associates Pllc,Texas
4709,Charlotte,Kushner And Kushner Pc,North Carolina
4710,Atlanta,"Fragomen, Del Rey, Bernsen, Loewy, Llp",Georgia
4711,Cuyahoga Falls,NA,Ohio
4712,New York,Fragomen Del Rey Bernsen Loewy Llp,New York
4713,Chicago,Law Offices Of Gerardo L. Dean Llc,Illinois
4714,Fishkill,"Novisync, Inc.",New York
4715,Philadelphia,Tenberg Law Offices Llc.,Pennsylvania
4716,Austin,K&L Gates Llp,Texas
4717,Burlington,Trupti N Patel & Associates,Massachusetts
4718,Chicago,Franczek Radelet P.C.,Illinois
4719,Atlanta,"Fragomen, Del Rey Bernsen & Loewy Llp",Georgia
4720,Encino,"Sidman Law Group, Inc",California
4721,New York,Taylor & Associates Law Pc,New York
4722,Arcadia,Buda Law Group,California
4723,Greensboro,Goulder Immigration Law Firm,North Carolina
4724,Jacksonville,"The Sharma Law Office, P.A",Florida
4725,Hagatna,"Baumann Kondas & Xu, Llc.",GU
4726,Fairview Heights,Compass Immigration Law,NA
4727,South Pasadena,Law Offices Of Hwang & Weiss,California
4728,San Diego,Law Offices Of Jacob Sapochnick,California
4729,Addison,"Fragomen, Dey Rey, Bernsen & Loewy, Llp",Texas
4730,Dublin,Kamat Law Corporation,California
4731,Tulsa,Law Office Of Campbell Cooke,Oklahoma
4732,Dallas,Berry Appleman & Leiden,Texas
4733,Boston,Harrington Law Offices,Massachusetts
4734,Wethersfield,"Collins & Martin, Pc",Connecticut
4735,Princeton,"Poonam Bhuchar, P.C.",New Jersey
4736,N Kansas City,"Mccrummen Immigration Law Group, Llc",Missouri
4737,Encino,"Law Offices Of Audra R. Behne, Pc",California
4738,Buffalo,Barclay Damon Llp,New York
4739,Houston,"Ogletree, Deakins, Nash, Smoak & Stewart, P.C.",Texas
4740,Lubbock,NA,Texas
4741,San Diego,"Higgs, Fletcher, & Mack Llp",NA
4742,San Juan,"Casillas Santiago Torres, Llc",PR
4743,Costa Mesa,"Sheppard, Mullin, Richter, Hampton, Llp",California
4744,Carlsbad,Hanscom Alexeev & Mcdaniel Llp,California
4745,Lake Mary,"Fisher And Frommer, Pllc",Florida
4746,Glen Cove,Smithdehn Llp,New York
4747,Salem,NA,Massachusetts
4748,Owings Mills,NA,Maryland
4749,Boston,Law Offices Of Chung H. Lee,Massachusetts
4750,New York,Law Offices Of Christelle Clement Pc,New York
4751,Torrance,"Alan H. Sarkisian, Attorney At Law",California
4752,Logan,"Peck Hadfield Baxter & Moore, Llc",Utah
4753,Irvine,"Fragomen, Del Rey, Bernsen And Loewy",California
4754,Syracuse,"Bond, Schoeneck And King, Pllc",New York
4755,Raleigh,"Edgerton Law Firm, Pllc D/B/A Edgerton Immigration Law",North Carolina
4756,Los Angeles,Law Office Of Gen Sekiguchi,California
4757,Flushing,Law Office Of Robert F. Belluscio,New York
4758,Fort Myers,"Henderson, Franklin, Starnes & Holt, P.A.",Florida
4759,Grosse Pointe Park,Law Offices Of Ingrid K. Brey Pc,Michigan
4760,New York,Law Offices Of Yeo Young,New York
4761,New York,Spar & Bernstein Pc,New York
4762,Bainbridge Island,"Richard Jacobs, P.C.",Washington
4763,Miami,"Law Office Of Erwin Diaz-Solis, P.A.",Florida
4764,New York,Arrufat Gracia Pllc,New York
4765,New York,"Fragomen Del Rey, Bernsen & Loewy.Llp",New York
4766,Coral Gables,Leslie I. Snyder P.A.,Florida
4767,Cerritos,"Chugh,Llp",California
4768,Washington,Hunton & William Llp,District of Columbia
4769,Chicago,Law Office Of Ruqiang Xu,Illinois
4770,Matawan Rd,"Fragomen, Del Rey, Bernsen & Loewy, Llp",New Jersey
4771,Jackson Heights,Drucker Law Firm,New York
4772,New Orleans,Zollinger Immigration A Law Corporation,Louisiana
4773,Miami,"Antonia Canero, P.A. Dba Canero Immigration Law Firm",Florida
4774,Coral Gables,"Tristan Bourgoignie, P.A.",Florida
4775,Montebello,NA,New York
4776,Houston,"Foster, Llp.",Texas
4777,New York City,Law Office Of Richard A. Nemwan,New York
4778,Pembroke Pines,Arias Tovar And Associates Pa,Florida
4779,Houston,"Chao Law Firm, Pllc",Texas
4780,Edison,"Law Office Of Maxine Lee, Pllc",New Jersey
4781,Herndon,"Paruthipattu Law Firm, Pllc",Virginia
4782,Chicago,"Visanow, Pc.",Illinois
4783,Newyork,"Caparas & Caparas, Llp",New York
4784,Orlando,"Lowndes, Drosdick, Doster, Kantor & Reed, P.A.",Florida
4785,Raleigh,Edgerton Law Firm Pllc,North Carolina
4786,East Palo Alto,Immigration Law Offices Of Cdg,California
4787,Cleveland,Benesch Friedlander Coplan & Aronoff Llp,Ohio
4788,Lake Oswego,Mcclellan Immigration Law Offices Pc,Oregon
4789,San Jose,"Muston And Jack, Pc",California
4790,San Jose,"Fragomen, Del Rey, Bernsen, & Loewy, Llp",California
4791,Mcallen,"Law Office Of Kyle D Brown, P.C.",Texas
4792,Los Angeles,"Lee Law Offices, Aplc",California
4793,Glendale,"Law Offices Of Michael J. Gurfinkel, Inc.",California
4794,Boca Raton,NA,Florida
4795,Miami,"Katerina E. Diamantis, P.A.",Florida
4796,Cambridge,Law Offices Of Francis E. Donovan,Massachusetts
4797,Irvine,"Nguyen & Luu, Llp.",California
4798,San Diego,Kazmi & Sakata,NA
4799,Tiburon,"John Nguyen, Attorney At Law",California
4800,Chicago,"Kempster, Keller & Lenz-Calvo, Ltd.",Illinois
4801,Chicago,Thiedmann & Edler,Illinois
4802,Ridgefield Park,"The Choi Law Group, Llc",New Jersey
4803,New York,"Fragomen, Del Rey, Bernsen & Loewy  Llp",New York
4804,New York,Law Office Of Charles Jason Lore,New York
4805,Trumbull,"Kidambi & Associates, Pc",Connecticut
4806,Beachwood,Law Offices Of Marin K. Ritter Llc,Ohio
4807,St  Paul,Zaidenweber Law Office,Minnesota
4808,Woburn,"Ramineni Law Assocaites, Llc",Massachusetts
4809,San Antonio,"Elizabeth Reed Law Firm, Pllc",Texas
4810,Tucson,"Wolf And Sultan, P.C.",Arizona
4811,New Orleans,Immigration & Nationality Law Group,Louisiana
4812,Chicago,Jani Law Group,Illinois
4813,Flushing,"The Law Offices Of Geng & Zhang, Pllc",New York
4814,Fort Lee,Song Law Firm Llc,New Jersey
4815,St  Petersburg,"David W. Lee, P.A.",Florida
4816,New York,"Liu & Associates Law Group, P.C.",New York
4817,Los Angeles,"Humberto R. Gray, Aplc",California
4818,Iselin,Law Offices Of Suresh Dalal,New Jersey
4819,Minneapolis,Wilson Law Group,Minnesota
4820,Salt Lake City,NA,Utah
4821,New York,Wang And Schall,New York
4822,Los Angeles,"Wjh Law Group, Apc",California
4823,Menlo Park,Law Office Of Ellen D. Krengel,California
4824,Menlo Park,Law Office Of Ellen D Krengel,California
4825,White Pains,Durkin & Puri Llp,New York
4826,Boston,Jackson Lewis,Massachusetts
4827,Calabasas,Law Offices Of Howard J. Fox,California
4828,Miami,"Weiss,  Alden & Polo, P.A.",NA
4829,Alhambra,Law Offices Of Kiang And Kiang,California
4830,Fullerton,"Apex Law Group, Apc",California
4831,New Orleans,Law Offices Of Malvern C Burnett,Louisiana
4832,Oakland,Law Office Of Eric Rathhaus,California
4833,New York,Law Offices Of Michael H. Markovitch,New York
4834,Medina,"Critchfield, Critchfield & Johnston, Ltd.",NA
4835,Elizabeth,"Rommel S. Manuel, Esq.",New Jersey
4836,Ft Lauderdale,Harry D Polatsek Pa,Florida
4837,Coral Gables,Jordi R Torrents Pa,Florida
4838,Pikesville,Law Office Of Eunhae Gohng Llc,Maryland
4839,San Francisco,The Law Office Of Natalia Malyshkina,California
